"Flop:  [10♥, 8♥, 5♦]",2021-10-16T14:45:34.392Z,163439553439200
"Flop:  [5♣, 6♣, 8♥]",2021-10-16T14:44:32.018Z,163439547201800
"Flop:  [K♦, 6♠, 6♥]",2021-10-16T14:43:43.215Z,163439542321500
"Flop:  [J♣, 3♣, 4♠]",2021-10-16T14:43:03.470Z,163439538347000
"Flop:  [8♦, 8♠, 9♠]",2021-10-16T14:41:19.151Z,163439527915100
"Flop:  [10♥, 7♦, 9♥]",2021-10-16T14:40:02.032Z,163439520203200
"Flop:  [10♠, 2♠, 4♣]",2021-10-16T14:38:12.572Z,163439509257200
"Flop:  [A♥, 8♣, 7♠]",2021-10-16T14:36:15.909Z,163439497590900
"Flop:  [K♣, 3♠, K♠]",2021-10-16T14:35:05.937Z,163439490593700
"Flop:  [2♥, A♦, 5♠]",2021-10-16T14:33:19.577Z,163439479957700
"Flop:  [5♠, 6♣, 6♠]",2021-10-16T14:30:36.112Z,163439463611200
"Flop:  [Q♦, 8♦, 5♠]",2021-10-16T14:28:05.318Z,163439448531800
"Flop:  [5♦, 10♥, 6♣]",2021-10-16T14:26:43.860Z,163439440386000
"Flop:  [Q♥, 10♠, K♦]",2021-10-16T14:24:00.716Z,163439424071600
"Flop:  [2♥, 2♦, 8♥]",2021-10-16T14:23:00.084Z,163439418008400
"Flop:  [6♠, 2♦, Q♠]",2021-10-16T14:21:09.422Z,163439406942200
"Flop:  [4♠, A♥, 3♦]",2021-10-16T14:19:35.345Z,163439397534500
"Flop:  [10♦, 9♥, 3♥]",2021-10-16T14:18:34.372Z,163439391437200
"Flop:  [3♠, 5♠, K♠]",2021-10-16T14:17:32.063Z,163439385206300
"Flop:  [3♠, K♦, 9♣]",2021-10-16T14:15:32.277Z,163439373227700
"Flop:  [2♣, 3♣, Q♦]",2021-10-16T14:14:22.569Z,163439366256900
"Flop:  [7♠, J♥, A♥]",2021-10-16T14:12:20.974Z,163439354097400
"Flop:  [3♥, K♦, 5♣]",2021-10-16T14:11:26.542Z,163439348654200
"Flop:  [7♦, 8♦, 2♥]",2021-10-16T14:10:36.204Z,163439343620400
"Flop:  [10♦, 2♥, 9♥]",2021-10-16T14:08:57.900Z,163439333790000
"Flop:  [4♣, K♣, 3♥]",2021-10-16T14:06:57.748Z,163439321774800
"Flop:  [3♣, 4♥, J♠]",2021-10-16T14:04:37.752Z,163439307775200
"Flop:  [9♥, 3♥, J♥]",2021-10-16T14:02:56.190Z,163439297619000
"Flop:  [2♦, 10♣, K♣]",2021-10-16T14:01:30.400Z,163439289040000
"Flop:  [6♥, K♠, 8♥]",2021-10-16T13:59:07.617Z,163439274761700
"Flop:  [J♦, 3♠, 7♣]",2021-10-16T13:57:41.394Z,163439266139400
"Flop:  [J♠, 5♦, 9♦]",2021-10-16T13:56:28.231Z,163439258823100
"Flop:  [J♣, 2♠, K♦]",2021-10-16T13:54:40.585Z,163439248058500
"Flop:  [5♠, 10♣, 7♠]",2021-10-16T13:53:40.119Z,163439242011900
"Flop:  [7♣, K♦, Q♥]",2021-10-16T13:51:43.715Z,163439230371500
"Flop:  [9♥, K♠, J♣]",2021-10-16T13:50:37.781Z,163439223778100
